"Subject","Block","Trial","Shape","Label","Matching","Label_Identity","Origin_Identity","English_Identity","Standarlized_Identity","Response","RT_ms","RT_sec","ACC"
8,3,57,"T.bmp","Vreemde","Matching","Stranger","Stranger","Stranger","Stranger","m",759,0.759,1
8,3,58,"C.bmp","Ikzelf","Matching","Self","Self","Self","Self","m",721,0.721,1
8,3,59,"S.bmp","Ikzelf","Nonmatching","Self","Friend","Friend","Close","n",747,0.747,1
8,3,60,"T.bmp","Ikzelf","Nonmatching","Self","Stranger","Stranger","Stranger","n",870,0.87,1
8,4,1,"T.bmp","Vreemde","Matching","Stranger","Stranger","Stranger","Stranger","m",891,0.891,1
8,4,2,"S.bmp","Bekende","Matching","Friend","Friend","Friend","Close","m",565,0.565,1
8,4,3,"T.bmp","Ikzelf","Nonmatching","Self","Stranger","Stranger","Stranger","n",799,0.799,1
8,4,4,"S.bmp","Bekende","Matching","Friend","Friend","Friend","Close","m",1002,1.002,1
8,4,5,"S.bmp","Ikzelf","Nonmatching","Self","Friend","Friend","Close","n",852,0.852,1
8,4,6,"T.bmp","Bekende","Nonmatching","Friend","Stranger","Stranger","Stranger","n",1022,1.022,1
8,4,7,"C.bmp","Vreemde","Nonmatching","Stranger","Self","Self","Self","n",1000,1,1
8,4,8,"C.bmp","Ikzelf","Matching","Self","Self","Self","Self","m",834,0.834,1
8,4,9,"T.bmp","Vreemde","Matching","Stranger","Stranger","Stranger","Stranger","m",796,0.796,1
8,4,10,"C.bmp","Ikzelf","Matching","Self","Self","Self","Self","m",534,0.534,1
8,4,11,"C.bmp","Bekende","Nonmatching","Friend","Self","Self","Self","n",864,0.864,1
8,4,12,"S.bmp","Vreemde","Nonmatching","Stranger","Friend","Friend","Close","m",762,0.762,0
8,4,13,"S.bmp","Bekende","Matching","Friend","Friend","Friend","Close","m",788,0.788,1
8,4,14,"T.bmp","Vreemde","Matching","Stranger","Stranger","Stranger","Stranger","m",798,0.798,1
8,4,15,"C.bmp","Ikzelf","Matching","Self","Self","Self","Self","m",601,0.601,1
8,4,16,"T.bmp","Vreemde","Matching","Stranger","Stranger","Stranger","Stranger","m",771,0.771,1
8,4,17,"T.bmp","Bekende","Nonmatching","Friend","Stranger","Stranger","Stranger","n",1021,1.021,1
8,4,18,"C.bmp","Vreemde","Nonmatching","Stranger","Self","Self","Self","n",902,0.902,1
8,4,19,"C.bmp","Ikzelf","Matching","Self","Self","Self","Self","m",704,0.704,1
8,4,20,"S.bmp","Ikzelf","Nonmatching","Self","Friend","Friend","Close","n",922,0.922,1
8,4,21,"S.bmp","Bekende","Matching","Friend","Friend","Friend","Close","m",1012,1.012,1
8,4,22,"S.bmp","Vreemde","Nonmatching","Stranger","Friend","Friend","Close","n",942,0.942,1
8,4,23,"C.bmp","Bekende","Nonmatching","Friend","Self","Self","Self","n",920,0.92,1
8,4,24,"T.bmp","Ikzelf","Nonmatching","Self","Stranger","Stranger","Stranger","n",946,0.946,1
8,4,25,"C.bmp","Vreemde","Nonmatching","Stranger","Self","Self","Self","n",924,0.924,1
8,4,26,"T.bmp","Bekende","Nonmatching","Friend","Stranger","Stranger","Stranger","n",1062,1.062,1
8,4,27,"C.bmp","Bekende","Nonmatching","Friend","Self","Self","Self","n",817,0.817,1
8,4,28,"T.bmp","Vreemde","Matching","Stranger","Stranger","Stranger","Stranger","m",1083,1.083,1
8,4,29,"S.bmp","Ikzelf","Nonmatching","Self","Friend","Friend","Close","n",869,0.869,1
8,4,30,"C.bmp","Ikzelf","Matching","Self","Self","Self","Self","m",639,0.639,1
8,4,31,"S.bmp","Bekende","Matching","Friend","Friend","Friend","Close","m",1401,1.401,1
8,4,32,"T.bmp","Ikzelf","Nonmatching","Self","Stranger","Stranger","Stranger","n",899,0.899,1
8,4,33,"S.bmp","Vreemde","Nonmatching","Stranger","Friend","Friend","Close","n",1005,1.005,1
8,4,34,"C.bmp","Ikzelf","Matching","Self","Self","Self","Self","m",759,0.759,1
8,4,35,"T.bmp","Vreemde","Matching","Stranger","Stranger","Stranger","Stranger","m",913,0.913,1
8,4,36,"S.bmp","Bekende","Matching","Friend","Friend","Friend","Close","m",683,0.683,1
8,4,37,"C.bmp","Bekende","Nonmatching","Friend","Self","Self","Self","n",805,0.805,1
8,4,38,"C.bmp","Vreemde","Nonmatching","Stranger","Self","Self","Self","n",848,0.848,1
8,4,39,"S.bmp","Bekende","Matching","Friend","Friend","Friend","Close","m",777,0.777,1
8,4,40,"T.bmp","Bekende","Nonmatching","Friend","Stranger","Stranger","Stranger","n",1011,1.011,1
8,4,41,"T.bmp","Vreemde","Matching","Stranger","Stranger","Stranger","Stranger","m",877,0.877,1
8,4,42,"T.bmp","Vreemde","Matching","Stranger","Stranger","Stranger","Stranger","m",791,0.791,1
8,4,43,"S.bmp","Ikzelf","Nonmatching","Self","Friend","Friend","Close","n",897,0.897,1
8,4,44,"C.bmp","Ikzelf","Matching","Self","Self","Self","Self","m",683,0.683,1
8,4,45,"S.bmp","Vreemde","Nonmatching","Stranger","Friend","Friend","Close","n",1173,1.173,1
8,4,46,"S.bmp","Bekende","Matching","Friend","Friend","Friend","Close","m",575,0.575,1
8,4,47,"T.bmp","Ikzelf","Nonmatching","Self","Stranger","Stranger","Stranger","n",857,0.857,1
8,4,48,"C.bmp","Ikzelf","Matching","Self","Self","Self","Self","m",563,0.563,1
8,4,49,"T.bmp","Ikzelf","Nonmatching","Self","Stranger","Stranger","Stranger","m",542,0.542,0
8,4,50,"T.bmp","Bekende","Nonmatching","Friend","Stranger","Stranger","Stranger","m",744,0.744,0
8,4,51,"S.bmp","Bekende","Matching","Friend","Friend","Friend","Close","m",754,0.754,1
8,4,52,"T.bmp","Vreemde","Matching","Stranger","Stranger","Stranger","Stranger","m",556,0.556,1
8,4,53,"S.bmp","Ikzelf","Nonmatching","Self","Friend","Friend","Close","n",854,0.854,1
8,4,54,"T.bmp","Vreemde","Matching","Stranger","Stranger","Stranger","Stranger","m",736,0.736,1
8,4,55,"C.bmp","Ikzelf","Matching","Self","Self","Self","Self","m",698,0.698,1
8,4,56,"C.bmp","Ikzelf","Matching","Self","Self","Self","Self","m",580,0.58,1
8,4,57,"C.bmp","Vreemde","Nonmatching","Stranger","Self","Self","Self","n",990,0.99,1
8,4,58,"C.bmp","Bekende","Nonmatching","Friend","Self","Self","Self","n",808,0.808,1
8,4,59,"S.bmp","Vreemde","Nonmatching","Stranger","Friend","Friend","Close","n",1025,1.025,1
8,4,60,"S.bmp","Bekende","Matching","Friend","Friend","Friend","Close","m",652,0.652,1
8,5,1,"C.bmp","Ikzelf","Matching","Self","Self","Self","Self","m",722,0.722,1
8,5,2,"T.bmp","Vreemde","Matching","Stranger","Stranger","Stranger","Stranger","m",732,0.732,1
8,5,3,"C.bmp","Ikzelf","Matching","Self","Self","Self","Self","m",982,0.982,1
8,5,4,"C.bmp","Bekende","Nonmatching","Friend","Self","Self","Self","n",881,0.881,1
8,5,5,"T.bmp","Bekende","Nonmatching","Friend","Stranger","Stranger","Stranger","n",939,0.939,1
8,5,6,"T.bmp","Ikzelf","Nonmatching","Self","Stranger","Stranger","Stranger","n",869,0.869,1
8,5,7,"S.bmp","Ikzelf","Nonmatching","Self","Friend","Friend","Close","n",847,0.847,1
8,5,8,"S.bmp","Bekende","Matching","Friend","Friend","Friend","Close","m",697,0.697,1
8,5,9,"S.bmp","Vreemde","Nonmatching","Stranger","Friend","Friend","Close","n",931,0.931,1
8,5,10,"S.bmp","Bekende","Matching","Friend","Friend","Friend","Close","m",764,0.764,1
8,5,11,"T.bmp","Vreemde","Matching","Stranger","Stranger","Stranger","Stranger","m",566,0.566,1
8,5,12,"C.bmp","Vreemde","Nonmatching","Stranger","Self","Self","Self","n",880,0.88,1
8,5,13,"C.bmp","Ikzelf","Matching","Self","Self","Self","Self","m",922,0.922,1
8,5,14,"T.bmp","Vreemde","Matching","Stranger","Stranger","Stranger","Stranger","m",708,0.708,1
8,5,15,"S.bmp","Bekende","Matching","Friend","Friend","Friend","Close","m",959,0.959,1
8,5,16,"T.bmp","Ikzelf","Nonmatching","Self","Stranger","Stranger","Stranger","n",921,0.921,1
8,5,17,"S.bmp","Vreemde","Nonmatching","Stranger","Friend","Friend","Close","n",995,0.995,1
8,5,18,"C.bmp","Vreemde","Nonmatching","Stranger","Self","Self","Self","n",813,0.813,1
8,5,19,"T.bmp","Bekende","Nonmatching","Friend","Stranger","Stranger","Stranger","n",1143,1.143,1
8,5,20,"S.bmp","Bekende","Matching","Friend","Friend","Friend","Close","m",721,0.721,1
8,5,21,"S.bmp","Ikzelf","Nonmatching","Self","Friend","Friend","Close","n",891,0.891,1
8,5,22,"T.bmp","Vreemde","Matching","Stranger","Stranger","Stranger","Stranger","m",821,0.821,1
8,5,23,"C.bmp","Ikzelf","Matching","Self","Self","Self","Self","m",559,0.559,1
8,5,24,"C.bmp","Bekende","Nonmatching","Friend","Self","Self","Self","n",873,0.873,1
8,5,25,"S.bmp","Vreemde","Nonmatching","Stranger","Friend","Friend","Close","n",1027,1.027,1
8,5,26,"C.bmp","Vreemde","Nonmatching","Stranger","Self","Self","Self","n",942,0.942,1
8,5,27,"T.bmp","Vreemde","Matching","Stranger","Stranger","Stranger","Stranger","m",760,0.76,1
8,5,28,"S.bmp","Ikzelf","Nonmatching","Self","Friend","Friend","Close","n",898,0.898,1
8,5,29,"T.bmp","Bekende","Nonmatching","Friend","Stranger","Stranger","Stranger","n",940,0.94,1
8,5,30,"S.bmp","Bekende","Matching","Friend","Friend","Friend","Close","m",742,0.742,1
8,5,31,"C.bmp","Ikzelf","Matching","Self","Self","Self","Self","m",575,0.575,1
8,5,32,"C.bmp","Bekende","Nonmatching","Friend","Self","Self","Self","n",953,0.953,1
8,5,33,"C.bmp","Ikzelf","Matching","Self","Self","Self","Self","m",787,0.787,1
8,5,34,"T.bmp","Ikzelf","Nonmatching","Self","Stranger","Stranger","Stranger","n",797,0.797,1
8,5,35,"T.bmp","Vreemde","Matching","Stranger","Stranger","Stranger","Stranger","m",823,0.823,1
8,5,36,"S.bmp","Bekende","Matching","Friend","Friend","Friend","Close","m",753,0.753,1
8,5,37,"C.bmp","Ikzelf","Matching","Self","Self","Self","Self","m",684,0.684,1
8,5,38,"S.bmp","Ikzelf","Nonmatching","Self","Friend","Friend","Close","n",934,0.934,1
8,5,39,"C.bmp","Bekende","Nonmatching","Friend","Self","Self","Self","n",976,0.976,1
8,5,40,"T.bmp","Ikzelf","Nonmatching","Self","Stranger","Stranger","Stranger","n",858,0.858,1
8,5,41,"S.bmp","Bekende","Matching","Friend","Friend","Friend","Close","m",820,0.82,1
8,5,42,"T.bmp","Vreemde","Matching","Stranger","Stranger","Stranger","Stranger","m",798,0.798,1
8,5,43,"C.bmp","Ikzelf","Matching","Self","Self","Self","Self","m",632,0.632,1
8,5,44,"T.bmp","Bekende","Nonmatching","Friend","Stranger","Stranger","Stranger","n",994,0.994,1
8,5,45,"C.bmp","Vreemde","Nonmatching","Stranger","Self","Self","Self","n",860,0.86,1
8,5,46,"S.bmp","Vreemde","Nonmatching","Stranger","Friend","Friend","Close","n",870,0.87,1
8,5,47,"T.bmp","Vreemde","Matching","Stranger","Stranger","Stranger","Stranger","m",960,0.96,1
8,5,48,"S.bmp","Bekende","Matching","Friend","Friend","Friend","Close","m",746,0.746,1
8,5,49,"C.bmp","Vreemde","Nonmatching","Stranger","Self","Self","Self","n",916,0.916,1
8,5,50,"T.bmp","Vreemde","Matching","Stranger","Stranger","Stranger","Stranger","m",766,0.766,1
8,5,51,"T.bmp","Vreemde","Matching","Stranger","Stranger","Stranger","Stranger","m",920,0.92,1
8,5,52,"S.bmp","Bekende","Matching","Friend","Friend","Friend","Close","m",578,0.578,1
8,5,53,"C.bmp","Ikzelf","Matching","Self","Self","Self","Self","m",508,0.508,1
8,5,54,"C.bmp","Bekende","Nonmatching","Friend","Self","Self","Self","n",1014,1.014,1
8,5,55,"T.bmp","Ikzelf","Nonmatching","Self","Stranger","Stranger","Stranger","n",896,0.896,1
8,5,56,"S.bmp","Bekende","Matching","Friend","Friend","Friend","Close","m",826,0.826,1
8,5,57,"C.bmp","Ikzelf","Matching","Self","Self","Self","Self","m",676,0.676,1
8,5,58,"S.bmp","Ikzelf","Nonmatching","Self","Friend","Friend","Close","n",814,0.814,1
8,5,59,"S.bmp","Vreemde","Nonmatching","Stranger","Friend","Friend","Close","n",1160,1.16,1
8,5,60,"T.bmp","Bekende","Nonmatching","Friend","Stranger","Stranger","Stranger","n",915,0.915,1
8,6,1,"S.bmp","Bekende","Matching","Friend","Friend","Friend","Close","m",778,0.778,1
8,6,2,"S.bmp","Vreemde","Nonmatching","Stranger","Friend","Friend","Close","n",835,0.835,1
8,6,3,"C.bmp","Ikzelf","Matching","Self","Self","Self","Self","m",573,0.573,1
8,6,4,"T.bmp","Vreemde","Matching","Stranger","Stranger","Stranger","Stranger","m",743,0.743,1
8,6,5,"C.bmp","Bekende","Nonmatching","Friend","Self","Self","Self","n",929,0.929,1
8,6,6,"T.bmp","Vreemde","Matching","Stranger","Stranger","Stranger","Stranger","m",747,0.747,1
8,6,7,"T.bmp","Bekende","Nonmatching","Friend","Stranger","Stranger","Stranger","n",902,0.902,1
8,6,8,"C.bmp","Ikzelf","Matching","Self","Self","Self","Self","m",544,0.544,1
8,6,9,"T.bmp","Ikzelf","Nonmatching","Self","Stranger","Stranger","Stranger","n",730,0.73,1
8,6,10,"S.bmp","Bekende","Matching","Friend","Friend","Friend","Close","m",1028,1.028,1
8,6,11,"S.bmp","Ikzelf","Nonmatching","Self","Friend","Friend","Close","m",638,0.638,0
8,6,12,"C.bmp","Vreemde","Nonmatching","Stranger","Self","Self","Self","n",872,0.872,1
8,6,13,"C.bmp","Ikzelf","Matching","Self","Self","Self","Self","m",562,0.562,1
8,6,14,"S.bmp","Bekende","Matching","Friend","Friend","Friend","Close","m",700,0.7,1
8,6,15,"S.bmp","Bekende","Matching","Friend","Friend","Friend","Close","m",774,0.774,1
8,6,16,"T.bmp","Vreemde","Matching","Stranger","Stranger","Stranger","Stranger","m",640,0.64,1
8,6,17,"T.bmp","Bekende","Nonmatching","Friend","Stranger","Stranger","Stranger","n",954,0.954,1
8,6,18,"T.bmp","Ikzelf","Nonmatching","Self","Stranger","Stranger","Stranger","n",741,0.741,1
8,6,19,"C.bmp","Ikzelf","Matching","Self","Self","Self","Self","m",447,0.447,1
8,6,20,"C.bmp","Bekende","Nonmatching","Friend","Self","Self","Self","n",761,0.761,1
8,6,21,"C.bmp","Vreemde","Nonmatching","Stranger","Self","Self","Self","n",723,0.723,1
8,6,22,"S.bmp","Ikzelf","Nonmatching","Self","Friend","Friend","Close","n",765,0.765,1
8,6,23,"S.bmp","Vreemde","Nonmatching","Stranger","Friend","Friend","Close","n",950,0.95,1
8,6,24,"T.bmp","Vreemde","Matching","Stranger","Stranger","Stranger","Stranger","m",784,0.784,1
8,6,25,"S.bmp","Vreemde","Nonmatching","Stranger","Friend","Friend","Close","n",890,0.89,1
8,6,26,"C.bmp","Bekende","Nonmatching","Friend","Self","Self","Self","n",900,0.9,1
8,6,27,"T.bmp","Bekende","Nonmatching","Friend","Stranger","Stranger","Stranger","n",1150,1.15,1
8,6,28,"C.bmp","Ikzelf","Matching","Self","Self","Self","Self","m",760,0.76,1
8,6,29,"T.bmp","Vreemde","Matching","Stranger","Stranger","Stranger","Stranger","n",722,0.722,0
8,6,30,"S.bmp","Bekende","Matching","Friend","Friend","Friend","Close","n",653,0.653,0
8,6,31,"T.bmp","Vreemde","Matching","Stranger","Stranger","Stranger","Stranger","m",615,0.615,1
8,6,32,"S.bmp","Bekende","Matching","Friend","Friend","Friend","Close","m",1073,1.073,1
8,6,33,"C.bmp","Vreemde","Nonmatching","Stranger","Self","Self","Self","n",811,0.811,1
8,6,34,"C.bmp","Ikzelf","Matching","Self","Self","Self","Self","m",693,0.693,1
8,6,35,"T.bmp","Ikzelf","Nonmatching","Self","Stranger","Stranger","Stranger","n",863,0.863,1
8,6,36,"S.bmp","Ikzelf","Nonmatching","Self","Friend","Friend","Close","n",729,0.729,1
8,6,37,"T.bmp","Vreemde","Matching","Stranger","Stranger","Stranger","Stranger","m",787,0.787,1
8,6,38,"S.bmp","Vreemde","Nonmatching","Stranger","Friend","Friend","Close","n",845,0.845,1
8,6,39,"T.bmp","Bekende","Nonmatching","Friend","Stranger","Stranger","Stranger","n",871,0.871,1
8,6,40,"S.bmp","Ikzelf","Nonmatching","Self","Friend","Friend","Close","n",833,0.833,1
8,6,41,"T.bmp","Ikzelf","Nonmatching","Self","Stranger","Stranger","Stranger","n",828,0.828,1
8,6,42,"S.bmp","Bekende","Matching","Friend","Friend","Friend","Close","m",902,0.902,1
8,6,43,"T.bmp","Vreemde","Matching","Stranger","Stranger","Stranger","Stranger","m",767,0.767,1
8,6,44,"C.bmp","Bekende","Nonmatching","Friend","Self","Self","Self","n",1161,1.161,1
8,6,45,"C.bmp","Ikzelf","Matching","Self","Self","Self","Self","m",595,0.595,1
8,6,46,"C.bmp","Ikzelf","Matching","Self","Self","Self","Self","m",765,0.765,1
8,6,47,"S.bmp","Bekende","Matching","Friend","Friend","Friend","Close","m",1015,1.015,1
8,6,48,"C.bmp","Vreemde","Nonmatching","Stranger","Self","Self","Self","n",913,0.913,1
8,6,49,"T.bmp","Ikzelf","Nonmatching","Self","Stranger","Stranger","Stranger","n",795,0.795,1
8,6,50,"T.bmp","Bekende","Nonmatching","Friend","Stranger","Stranger","Stranger","n",1141,1.141,1
8,6,51,"C.bmp","Ikzelf","Matching","Self","Self","Self","Self","m",655,0.655,1
8,6,52,"C.bmp","Bekende","Nonmatching","Friend","Self","Self","Self","n",906,0.906,1
8,6,53,"C.bmp","Vreemde","Nonmatching","Stranger","Self","Self","Self","n",788,0.788,1
8,6,54,"S.bmp","Ikzelf","Nonmatching","Self","Friend","Friend","Close","n",814,0.814,1
8,6,55,"S.bmp","Vreemde","Nonmatching","Stranger","Friend","Friend","Close","n",1000,1,1
8,6,56,"S.bmp","Bekende","Matching","Friend","Friend","Friend","Close","m",978,0.978,1
8,6,57,"C.bmp","Ikzelf","Matching","Self","Self","Self","Self","m",844,0.844,1
8,6,58,"T.bmp","Vreemde","Matching","Stranger","Stranger","Stranger","Stranger","m",630,0.63,1
8,6,59,"T.bmp","Vreemde","Matching","Stranger","Stranger","Stranger","Stranger","m",864,0.864,1
8,6,60,"S.bmp","Bekende","Matching","Friend","Friend","Friend","Close","m",698,0.698,1
9,1,1,"T.bmp","Bekende","Matching","Friend","Friend","Friend","Close","n",876,0.876,1
9,1,2,"S.bmp","Ikzelf","Matching","Self","Self","Self","Self","n",630,0.63,1
9,1,3,"C.bmp","Ikzelf","Nonmatching","Self","Stranger","Stranger","Stranger","m",625,0.625,1
9,1,4,"S.bmp","Vreemde","Nonmatching","Stranger","Self","Self","Self","m",955,0.955,1
9,1,5,"C.bmp","Bekende","Nonmatching","Friend","Stranger","Stranger","Stranger","m",965,0.965,1
9,1,6,"C.bmp","Vreemde","Matching","Stranger","Stranger","Stranger","Stranger","n",783,0.783,1
9,1,7,"T.bmp","Bekende","Matching","Friend","Friend","Friend","Close","n",937,0.937,1
9,1,8,"C.bmp","Vreemde","Matching","Stranger","Stranger","Stranger","Stranger","n",483,0.483,1
9,1,9,"T.bmp","Vreemde","Nonmatching","Stranger","Friend","Friend","Close","m",797,0.797,1
9,1,10,"S.bmp","Ikzelf","Matching","Self","Self","Self","Self","n",599,0.599,1
9,1,11,"T.bmp","Ikzelf","Nonmatching","Self","Friend","Friend","Close","n",465,0.465,0
9,1,12,"S.bmp","Bekende","Nonmatching","Friend","Self","Self","Self","m",923,0.923,1
9,1,13,"S.bmp","Vreemde","Nonmatching","Stranger","Self","Self","Self","m",757,0.757,1
9,1,14,"S.bmp","Bekende","Nonmatching","Friend","Self","Self","Self","m",800,0.8,1
9,1,15,"S.bmp","Ikzelf","Matching","Self","Self","Self","Self","n",410,0.41,1
9,1,16,"C.bmp","Vreemde","Matching","Stranger","Stranger","Stranger","Stranger","n",1300,1.3,1
9,1,17,"C.bmp","Ikzelf","Nonmatching","Self","Stranger","Stranger","Stranger","n",461,0.461,0
9,1,18,"T.bmp","Vreemde","Nonmatching","Stranger","Friend","Friend","Close","m",903,0.903,1
9,1,19,"C.bmp","Bekende","Nonmatching","Friend","Stranger","Stranger","Stranger","m",1137,1.137,1
9,1,20,"T.bmp","Bekende","Matching","Friend","Friend","Friend","Close","n",907,0.907,1
9,1,21,"S.bmp","Ikzelf","Matching","Self","Self","Self","Self","n",597,0.597,1
9,1,22,"C.bmp","Vreemde","Matching","Stranger","Stranger","Stranger","Stranger","n",687,0.687,1
9,1,23,"T.bmp","Bekende","Matching","Friend","Friend","Friend","Close","m",633,0.633,0
9,1,24,"T.bmp","Ikzelf","Nonmatching","Self","Friend","Friend","Close","m",691,0.691,1
9,1,25,"C.bmp","Vreemde","Matching","Stranger","Stranger","Stranger","Stranger","n",749,0.749,1
9,1,26,"T.bmp","Ikzelf","Nonmatching","Self","Friend","Friend","Close","m",648,0.648,1
9,1,27,"S.bmp","Bekende","Nonmatching","Friend","Self","Self","Self","m",978,0.978,1
9,1,28,"T.bmp","Bekende","Matching","Friend","Friend","Friend","Close","n",604,0.604,1
9,1,29,"C.bmp","Bekende","Nonmatching","Friend","Stranger","Stranger","Stranger","m",710,0.71,1
9,1,30,"S.bmp","Ikzelf","Matching","Self","Self","Self","Self","n",640,0.64,1
9,1,31,"T.bmp","Bekende","Matching","Friend","Friend","Friend","Close","n",1146,1.146,1
9,1,32,"T.bmp","Vreemde","Nonmatching","Stranger","Friend","Friend","Close","m",580,0.58,1
9,1,33,"C.bmp","Ikzelf","Nonmatching","Self","Stranger","Stranger","Stranger","m",670,0.67,1
9,1,34,"C.bmp","Vreemde","Matching","Stranger","Stranger","Stranger","Stranger","n",696,0.696,1
9,1,35,"S.bmp","Vreemde","Nonmatching","Stranger","Self","Self","Self","m",722,0.722,1
9,1,36,"S.bmp","Ikzelf","Matching","Self","Self","Self","Self","n",395,0.395,1
9,1,37,"C.bmp","Vreemde","Matching","Stranger","Stranger","Stranger","Stranger","m",934,0.934,0
9,1,38,"C.bmp","Vreemde","Matching","Stranger","Stranger","Stranger","Stranger","n",624,0.624,1
9,1,39,"S.bmp","Bekende","Nonmatching","Friend","Self","Self","Self","m",906,0.906,1
9,1,40,"T.bmp","Ikzelf","Nonmatching","Self","Friend","Friend","Close","m",724,0.724,1
9,1,41,"T.bmp","Bekende","Matching","Friend","Friend","Friend","Close","m",494,0.494,0
9,1,42,"T.bmp","Bekende","Matching","Friend","Friend","Friend","Close","n",600,0.6,1
9,1,43,"T.bmp","Vreemde","Nonmatching","Stranger","Friend","Friend","Close","m",1154,1.154,1
9,1,44,"S.bmp","Ikzelf","Matching","Self","Self","Self","Self","n",396,0.396,1
9,1,45,"C.bmp","Ikzelf","Nonmatching","Self","Stranger","Stranger","Stranger","m",614,0.614,1
9,1,46,"C.bmp","Bekende","Nonmatching","Friend","Stranger","Stranger","Stranger","n",1184,1.184,0
9,1,47,"S.bmp","Ikzelf","Matching","Self","Self","Self","Self","n",826,0.826,1
